6.74948557711
-60.2082773234
3.16875960745,1.49719105626
0.396674821807,0.603325178193
0.405563193236,0.594436806764
0.414513893104,0.585486106896
0.423521390704,0.576478609296
0.432580006727,0.567419993273
0.524651256494,0.475348743506
0.524651256494,0.475348743506
0.533869748291,0.466130251709
0.533869748291,0.466130251709
0.543065165673,0.456934834327
0.543065165673,0.456934834327
0.552231327465,0.447768672535
0.552231327465,0.447768672535
0.561362131649,0.438637868351
0.561362131649,0.438637868351
